,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,type,expiry,text_content
0,150.0,305.17,295.5,296.05,296.6,3,22,0.0,1.0,0.0,0.02,0.0,call,2025-11-07:w,"Strike price $150.0 | Last traded price $305.17 | Bid $295.5, Ask $296.6, Mid $296.05 | Volume 3 contracts | Open interest 22 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0200 | Vega 0.00 | Option type call expiring 2025-11-07:w"
4727,85.0,,2.31,2.4,2.48,0,155,87.25,0.01,0.0001,0.01,0.15,put,2027-01-15:m,"Strike price $85.0 | No last trade | Bid $2.31, Ask $2.48, Mid $2.4 | Volume 0 contracts | Open interest 155 contracts | Implied volatility 87.25 | Delta 0.01 | Gamma 0.0001 | Theta 0.0100 | Vega 0.15 | Option type put expiring 2027-01-15:m"
4728,90.0,,2.54,2.64,2.73,0,399,85.85,0.01,0.0001,0.02,0.16,put,2027-01-15:m,"Strike price $90.0 | No last trade | Bid $2.54, Ask $2.73, Mid $2.64 | Volume 0 contracts | Open interest 399 contracts | Implied volatility 85.85 | Delta 0.01 | Gamma 0.0001 | Theta 0.0200 | Vega 0.16 | Option type put expiring 2027-01-15:m"
4729,95.0,,2.82,2.91,2.99,0,658,84.64,0.01,0.0001,0.02,0.18,put,2027-01-15:m,"Strike price $95.0 | No last trade | Bid $2.82, Ask $2.99, Mid $2.91 | Volume 0 contracts | Open interest 658 contracts | Implied volatility 84.64 | Delta 0.01 | Gamma 0.0001 | Theta 0.0200 | Vega 0.18 | Option type put expiring 2027-01-15:m"
4730,100.0,3.24,3.2,3.25,3.3,62,3361,83.79,0.02,0.0001,0.02,0.19,put,2027-01-15:m,"Strike price $100.0 | Last traded price $3.24 | Bid $3.2, Ask $3.3, Mid $3.25 | Volume 62 contracts | Open interest 3361 contracts | Implied volatility 83.79 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.19 | Option type put expiring 2027-01-15:m"
4731,105.0,3.5,3.45,3.5,3.55,50,637,82.42,0.02,0.0001,0.02,0.21,put,2027-01-15:m,"Strike price $105.0 | Last traded price $3.5 | Bid $3.45, Ask $3.55, Mid $3.5 | Volume 50 contracts | Open interest 637 contracts | Implied volatility 82.42 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.21 | Option type put expiring 2027-01-15:m"
4732,110.0,3.87,3.65,3.75,3.85,100,571,81.07,0.02,0.0001,0.02,0.22,put,2027-01-15:m,"Strike price $110.0 | Last traded price $3.87 | Bid $3.65, Ask $3.85, Mid $3.75 | Volume 100 contracts | Open interest 571 contracts | Implied volatility 81.07 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.22 | Option type put expiring 2027-01-15:m"
4733,115.0,4.22,3.95,4.08,4.2,139,444,80.05,0.02,0.0001,0.02,0.24,put,2027-01-15:m,"Strike price $115.0 | Last traded price $4.22 | Bid $3.95, Ask $4.2, Mid $4.08 | Volume 139 contracts | Open interest 444 contracts | Implied volatility 80.05 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.24 | Option type put expiring 2027-01-15:m"
4734,120.0,4.48,4.3,4.4,4.5,2,1057,79.01,0.02,0.0001,0.02,0.26,put,2027-01-15:m,"Strike price $120.0 | Last traded price $4.48 | Bid $4.3, Ask $4.5, Mid $4.4 | Volume 2 contracts | Open interest 1057 contracts | Implied volatility 79.01 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.26 | Option type put expiring 2027-01-15:m"
4735,125.0,4.81,4.65,4.75,4.85,90,1310,78.05,0.02,0.0001,0.02,0.27,put,2027-01-15:m,"Strike price $125.0 | Last traded price $4.81 | Bid $4.65, Ask $4.85, Mid $4.75 | Volume 90 contracts | Open interest 1310 contracts | Implied volatility 78.05 | Delta 0.02 | Gamma 0.0001 | Theta 0.0200 | Vega 0.27 | Option type put expiring 2027-01-15:m"
4736,130.0,5.18,5.0,5.1,5.2,16,3431,77.07,0.03,0.0002,0.02,0.29,put,2027-01-15:m,"Strike price $130.0 | Last traded price $5.18 | Bid $5.0, Ask $5.2, Mid $5.1 | Volume 16 contracts | Open interest 3431 contracts | Implied volatility 77.07 | Delta 0.03 | Gamma 0.0002 | Theta 0.0200 | Vega 0.29 | Option type put expiring 2027-01-15:m"
4737,135.0,5.3,5.4,5.5,5.6,1,998,76.24,0.03,0.0002,0.03,0.31,put,2027-01-15:m,"Strike price $135.0 | Last traded price $5.3 | Bid $5.4, Ask $5.6, Mid $5.5 | Volume 1 contracts | Open interest 998 contracts | Implied volatility 76.24 | Delta 0.03 | Gamma 0.0002 | Theta 0.0300 | Vega 0.31 | Option type put expiring 2027-01-15:m"
4738,140.0,,5.8,5.9,6.0,0,1491,75.38,0.03,0.0002,0.03,0.33,put,2027-01-15:m,"Strike price $140.0 | No last trade | Bid $5.8, Ask $6.0, Mid $5.9 | Volume 0 contracts | Open interest 1491 contracts | Implied volatility 75.38 | Delta 0.03 | Gamma 0.0002 | Theta 0.0300 | Vega 0.33 | Option type put expiring 2027-01-15:m"
4739,145.0,6.14,6.2,6.33,6.45,45,374,74.57,0.03,0.0002,0.03,0.35,put,2027-01-15:m,"Strike price $145.0 | Last traded price $6.14 | Bid $6.2, Ask $6.45, Mid $6.33 | Volume 45 contracts | Open interest 374 contracts | Implied volatility 74.57 | Delta 0.03 | Gamma 0.0002 | Theta 0.0300 | Vega 0.35 | Option type put expiring 2027-01-15:m"
4740,150.0,6.83,6.65,6.78,6.9,9,12415,73.82,0.03,0.0002,0.03,0.37,put,2027-01-15:m,"Strike price $150.0 | Last traded price $6.83 | Bid $6.65, Ask $6.9, Mid $6.78 | Volume 9 contracts | Open interest 12415 contracts | Implied volatility 73.82 | Delta 0.03 | Gamma 0.0002 | Theta 0.0300 | Vega 0.37 | Option type put expiring 2027-01-15:m"
4741,155.0,7.25,7.15,7.25,7.35,1,600,73.09,0.04,0.0002,0.03,0.39,put,2027-01-15:m,"Strike price $155.0 | Last traded price $7.25 | Bid $7.15, Ask $7.35, Mid $7.25 | Volume 1 contracts | Open interest 600 contracts | Implied volatility 73.09 | Delta 0.04 | Gamma 0.0002 | Theta 0.0300 | Vega 0.39 | Option type put expiring 2027-01-15:m"
4742,160.0,,7.6,7.73,7.85,0,2437,72.35,0.04,0.0002,0.03,0.41,put,2027-01-15:m,"Strike price $160.0 | No last trade | Bid $7.6, Ask $7.85, Mid $7.73 | Volume 0 contracts | Open interest 2437 contracts | Implied volatility 72.35 | Delta 0.04 | Gamma 0.0002 | Theta 0.0300 | Vega 0.41 | Option type put expiring 2027-01-15:m"
4743,165.0,8.35,8.15,8.25,8.35,55,952,71.69,0.04,0.0003,0.03,0.44,put,2027-01-15:m,"Strike price $165.0 | Last traded price $8.35 | Bid $8.15, Ask $8.35, Mid $8.25 | Volume 55 contracts | Open interest 952 contracts | Implied volatility 71.69 | Delta 0.04 | Gamma 0.0003 | Theta 0.0300 | Vega 0.44 | Option type put expiring 2027-01-15:m"
4744,170.0,8.9,8.65,8.78,8.9,2,995,71.0,0.04,0.0003,0.03,0.46,put,2027-01-15:m,"Strike price $170.0 | Last traded price $8.9 | Bid $8.65, Ask $8.9, Mid $8.78 | Volume 2 contracts | Open interest 995 contracts | Implied volatility 71.00 | Delta 0.04 | Gamma 0.0003 | Theta 0.0300 | Vega 0.46 | Option type put expiring 2027-01-15:m"
4745,175.0,9.65,9.25,9.38,9.5,24,1955,70.45,0.05,0.0003,0.04,0.48,put,2027-01-15:m,"Strike price $175.0 | Last traded price $9.65 | Bid $9.25, Ask $9.5, Mid $9.38 | Volume 24 contracts | Open interest 1955 contracts | Implied volatility 70.45 | Delta 0.05 | Gamma 0.0003 | Theta 0.0400 | Vega 0.48 | Option type put expiring 2027-01-15:m"
4746,180.0,10.1,9.85,9.98,10.1,57,1940,69.87,0.05,0.0003,0.04,0.51,put,2027-01-15:m,"Strike price $180.0 | Last traded price $10.1 | Bid $9.85, Ask $10.1, Mid $9.98 | Volume 57 contracts | Open interest 1940 contracts | Implied volatility 69.87 | Delta 0.05 | Gamma 0.0003 | Theta 0.0400 | Vega 0.51 | Option type put expiring 2027-01-15:m"
4747,185.0,10.6,10.5,10.63,10.75,34,562,69.35,0.05,0.0003,0.04,0.53,put,2027-01-15:m,"Strike price $185.0 | Last traded price $10.6 | Bid $10.5, Ask $10.75, Mid $10.63 | Volume 34 contracts | Open interest 562 contracts | Implied volatility 69.35 | Delta 0.05 | Gamma 0.0003 | Theta 0.0400 | Vega 0.53 | Option type put expiring 2027-01-15:m"
4748,190.0,11.3,11.15,11.3,11.45,11,1759,68.84,0.06,0.0003,0.04,0.56,put,2027-01-15:m,"Strike price $190.0 | Last traded price $11.3 | Bid $11.15, Ask $11.45, Mid $11.3 | Volume 11 contracts | Open interest 1759 contracts | Implied volatility 68.84 | Delta 0.06 | Gamma 0.0003 | Theta 0.0400 | Vega 0.56 | Option type put expiring 2027-01-15:m"
4749,195.0,12.37,11.85,12.0,12.15,5,514,68.34,0.06,0.0004,0.04,0.58,put,2027-01-15:m,"Strike price $195.0 | Last traded price $12.37 | Bid $11.85, Ask $12.15, Mid $12.0 | Volume 5 contracts | Open interest 514 contracts | Implied volatility 68.34 | Delta 0.06 | Gamma 0.0004 | Theta 0.0400 | Vega 0.58 | Option type put expiring 2027-01-15:m"
4750,200.0,12.9,12.6,12.75,12.9,27,10598,67.9,0.06,0.0004,0.04,0.61,put,2027-01-15:m,"Strike price $200.0 | Last traded price $12.9 | Bid $12.6, Ask $12.9, Mid $12.75 | Volume 27 contracts | Open interest 10598 contracts | Implied volatility 67.90 | Delta 0.06 | Gamma 0.0004 | Theta 0.0400 | Vega 0.61 | Option type put expiring 2027-01-15:m"
4751,205.0,13.4,13.4,13.53,13.65,3,546,67.46,0.07,0.0004,0.04,0.64,put,2027-01-15:m,"Strike price $205.0 | Last traded price $13.4 | Bid $13.4, Ask $13.65, Mid $13.53 | Volume 3 contracts | Open interest 546 contracts | Implied volatility 67.46 | Delta 0.07 | Gamma 0.0004 | Theta 0.0400 | Vega 0.64 | Option type put expiring 2027-01-15:m"
4752,210.0,14.32,14.2,14.35,14.5,1,5210,67.06,0.07,0.0004,0.05,0.67,put,2027-01-15:m,"Strike price $210.0 | Last traded price $14.32 | Bid $14.2, Ask $14.5, Mid $14.35 | Volume 1 contracts | Open interest 5210 contracts | Implied volatility 67.06 | Delta 0.07 | Gamma 0.0004 | Theta 0.0500 | Vega 0.67 | Option type put expiring 2027-01-15:m"
4753,215.0,15.3,15.05,15.2,15.35,1,368,66.67,0.07,0.0004,0.05,0.69,put,2027-01-15:m,"Strike price $215.0 | Last traded price $15.3 | Bid $15.05, Ask $15.35, Mid $15.2 | Volume 1 contracts | Open interest 368 contracts | Implied volatility 66.67 | Delta 0.07 | Gamma 0.0004 | Theta 0.0500 | Vega 0.69 | Option type put expiring 2027-01-15:m"
4754,220.0,16.19,15.95,16.1,16.25,7,4638,66.31,0.08,0.0005,0.05,0.72,put,2027-01-15:m,"Strike price $220.0 | Last traded price $16.19 | Bid $15.95, Ask $16.25, Mid $16.1 | Volume 7 contracts | Open interest 4638 contracts | Implied volatility 66.31 | Delta 0.08 | Gamma 0.0005 | Theta 0.0500 | Vega 0.72 | Option type put expiring 2027-01-15:m"
4755,225.0,16.11,16.85,17.0,17.15,1,903,65.91,0.08,0.0005,0.05,0.75,put,2027-01-15:m,"Strike price $225.0 | Last traded price $16.11 | Bid $16.85, Ask $17.15, Mid $17.0 | Volume 1 contracts | Open interest 903 contracts | Implied volatility 65.91 | Delta 0.08 | Gamma 0.0005 | Theta 0.0500 | Vega 0.75 | Option type put expiring 2027-01-15:m"
4756,230.0,,17.85,18.0,18.15,0,1575,65.62,0.09,0.0005,0.05,0.78,put,2027-01-15:m,"Strike price $230.0 | No last trade | Bid $17.85, Ask $18.15, Mid $18.0 | Volume 0 contracts | Open interest 1575 contracts | Implied volatility 65.62 | Delta 0.09 | Gamma 0.0005 | Theta 0.0500 | Vega 0.78 | Option type put expiring 2027-01-15:m"
4757,235.0,18.95,18.85,19.0,19.15,50,2194,65.29,0.09,0.0005,0.05,0.81,put,2027-01-15:m,"Strike price $235.0 | Last traded price $18.95 | Bid $18.85, Ask $19.15, Mid $19.0 | Volume 50 contracts | Open interest 2194 contracts | Implied volatility 65.29 | Delta 0.09 | Gamma 0.0005 | Theta 0.0500 | Vega 0.81 | Option type put expiring 2027-01-15:m"
4758,240.0,20.0,19.9,20.05,20.2,50,3025,64.99,0.1,0.0005,0.06,0.84,put,2027-01-15:m,"Strike price $240.0 | Last traded price $20.0 | Bid $19.9, Ask $20.2, Mid $20.05 | Volume 50 contracts | Open interest 3025 contracts | Implied volatility 64.99 | Delta 0.10 | Gamma 0.0005 | Theta 0.0600 | Vega 0.84 | Option type put expiring 2027-01-15:m"
4759,245.0,21.3,20.95,21.15,21.35,13,549,64.71,0.1,0.0006,0.06,0.87,put,2027-01-15:m,"Strike price $245.0 | Last traded price $21.3 | Bid $20.95, Ask $21.35, Mid $21.15 | Volume 13 contracts | Open interest 549 contracts | Implied volatility 64.71 | Delta 0.10 | Gamma 0.0006 | Theta 0.0600 | Vega 0.87 | Option type put expiring 2027-01-15:m"
4760,250.0,22.29,22.15,22.3,22.45,10,6480,64.46,0.11,0.0006,0.06,0.89,put,2027-01-15:m,"Strike price $250.0 | Last traded price $22.29 | Bid $22.15, Ask $22.45, Mid $22.3 | Volume 10 contracts | Open interest 6480 contracts | Implied volatility 64.46 | Delta 0.11 | Gamma 0.0006 | Theta 0.0600 | Vega 0.89 | Option type put expiring 2027-01-15:m"
4761,260.0,24.84,24.5,24.7,24.9,9,3181,63.95,0.12,0.0006,0.06,0.95,put,2027-01-15:m,"Strike price $260.0 | Last traded price $24.84 | Bid $24.5, Ask $24.9, Mid $24.7 | Volume 9 contracts | Open interest 3181 contracts | Implied volatility 63.95 | Delta 0.12 | Gamma 0.0006 | Theta 0.0600 | Vega 0.95 | Option type put expiring 2027-01-15:m"
4762,270.0,27.55,27.15,27.33,27.5,4,2905,63.55,0.13,0.0007,0.07,1.01,put,2027-01-15:m,"Strike price $270.0 | Last traded price $27.55 | Bid $27.15, Ask $27.5, Mid $27.33 | Volume 4 contracts | Open interest 2905 contracts | Implied volatility 63.55 | Delta 0.13 | Gamma 0.0007 | Theta 0.0700 | Vega 1.01 | Option type put expiring 2027-01-15:m"
4763,280.0,30.0,29.9,30.1,30.3,3,3829,63.16,0.14,0.0007,0.07,1.07,put,2027-01-15:m,"Strike price $280.0 | Last traded price $30.0 | Bid $29.9, Ask $30.3, Mid $30.1 | Volume 3 contracts | Open interest 3829 contracts | Implied volatility 63.16 | Delta 0.14 | Gamma 0.0007 | Theta 0.0700 | Vega 1.07 | Option type put expiring 2027-01-15:m"
4764,290.0,30.4,32.85,33.08,33.3,1,1038,62.82,0.15,0.0007,0.07,1.13,put,2027-01-15:m,"Strike price $290.0 | Last traded price $30.4 | Bid $32.85, Ask $33.3, Mid $33.08 | Volume 1 contracts | Open interest 1038 contracts | Implied volatility 62.82 | Delta 0.15 | Gamma 0.0007 | Theta 0.0700 | Vega 1.13 | Option type put expiring 2027-01-15:m"
4765,300.0,36.42,36.0,36.23,36.45,51,10007,62.53,0.16,0.0008,0.07,1.19,put,2027-01-15:m,"Strike price $300.0 | Last traded price $36.42 | Bid $36.0, Ask $36.45, Mid $36.23 | Volume 51 contracts | Open interest 10007 contracts | Implied volatility 62.53 | Delta 0.16 | Gamma 0.0008 | Theta 0.0700 | Vega 1.19 | Option type put expiring 2027-01-15:m"
4766,310.0,40.0,39.4,39.6,39.8,1,1524,62.29,0.17,0.0008,0.08,1.24,put,2027-01-15:m,"Strike price $310.0 | Last traded price $40.0 | Bid $39.4, Ask $39.8, Mid $39.6 | Volume 1 contracts | Open interest 1524 contracts | Implied volatility 62.29 | Delta 0.17 | Gamma 0.0008 | Theta 0.0800 | Vega 1.24 | Option type put expiring 2027-01-15:m"
4767,320.0,,42.95,43.18,43.4,0,1520,62.09,0.18,0.0009,0.08,1.3,put,2027-01-15:m,"Strike price $320.0 | No last trade | Bid $42.95, Ask $43.4, Mid $43.18 | Volume 0 contracts | Open interest 1520 contracts | Implied volatility 62.09 | Delta 0.18 | Gamma 0.0009 | Theta 0.0800 | Vega 1.30 | Option type put expiring 2027-01-15:m"
4768,330.0,48.3,46.55,46.83,47.1,11,4431,61.84,0.19,0.0009,0.08,1.35,put,2027-01-15:m,"Strike price $330.0 | Last traded price $48.3 | Bid $46.55, Ask $47.1, Mid $46.83 | Volume 11 contracts | Open interest 4431 contracts | Implied volatility 61.84 | Delta 0.19 | Gamma 0.0009 | Theta 0.0800 | Vega 1.35 | Option type put expiring 2027-01-15:m"
4769,340.0,51.25,50.5,50.75,51.0,2,1037,61.69,0.21,0.0009,0.08,1.4,put,2027-01-15:m,"Strike price $340.0 | Last traded price $51.25 | Bid $50.5, Ask $51.0, Mid $50.75 | Volume 2 contracts | Open interest 1037 contracts | Implied volatility 61.69 | Delta 0.21 | Gamma 0.0009 | Theta 0.0800 | Vega 1.40 | Option type put expiring 2027-01-15:m"
4770,350.0,54.88,54.7,54.93,55.15,76,4017,61.6,0.22,0.001,0.09,1.45,put,2027-01-15:m,"Strike price $350.0 | Last traded price $54.88 | Bid $54.7, Ask $55.15, Mid $54.93 | Volume 76 contracts | Open interest 4017 contracts | Implied volatility 61.60 | Delta 0.22 | Gamma 0.0010 | Theta 0.0900 | Vega 1.45 | Option type put expiring 2027-01-15:m"
4771,360.0,59.05,59.0,59.28,59.55,8,1753,61.53,0.23,0.001,0.09,1.49,put,2027-01-15:m,"Strike price $360.0 | Last traded price $59.05 | Bid $59.0, Ask $59.55, Mid $59.28 | Volume 8 contracts | Open interest 1753 contracts | Implied volatility 61.53 | Delta 0.23 | Gamma 0.0010 | Theta 0.0900 | Vega 1.49 | Option type put expiring 2027-01-15:m"
4772,370.0,66.0,63.45,64.45,65.45,3,760,61.89,0.24,0.001,0.09,1.54,put,2027-01-15:m,"Strike price $370.0 | Last traded price $66.0 | Bid $63.45, Ask $65.45, Mid $64.45 | Volume 3 contracts | Open interest 760 contracts | Implied volatility 61.89 | Delta 0.24 | Gamma 0.0010 | Theta 0.0900 | Vega 1.54 | Option type put expiring 2027-01-15:m"
4773,380.0,69.71,68.1,68.4,68.7,12,2177,61.37,0.26,0.0011,0.09,1.58,put,2027-01-15:m,"Strike price $380.0 | Last traded price $69.71 | Bid $68.1, Ask $68.7, Mid $68.4 | Volume 12 contracts | Open interest 2177 contracts | Implied volatility 61.37 | Delta 0.26 | Gamma 0.0011 | Theta 0.0900 | Vega 1.58 | Option type put expiring 2027-01-15:m"
4774,390.0,72.5,72.95,73.25,73.55,11,1137,61.33,0.27,0.0011,0.09,1.62,put,2027-01-15:m,"Strike price $390.0 | Last traded price $72.5 | Bid $72.95, Ask $73.55, Mid $73.25 | Volume 11 contracts | Open interest 1137 contracts | Implied volatility 61.33 | Delta 0.27 | Gamma 0.0011 | Theta 0.0900 | Vega 1.62 | Option type put expiring 2027-01-15:m"
4775,400.0,78.17,77.9,78.25,78.6,24,2620,61.3,0.28,0.0011,0.1,1.66,put,2027-01-15:m,"Strike price $400.0 | Last traded price $78.17 | Bid $77.9, Ask $78.6, Mid $78.25 | Volume 24 contracts | Open interest 2620 contracts | Implied volatility 61.30 | Delta 0.28 | Gamma 0.0011 | Theta 0.1000 | Vega 1.66 | Option type put expiring 2027-01-15:m"
4776,410.0,83.0,83.0,83.35,83.7,2,923,61.24,0.29,0.0011,0.1,1.69,put,2027-01-15:m,"Strike price $410.0 | Last traded price $83.0 | Bid $83.0, Ask $83.7, Mid $83.35 | Volume 2 contracts | Open interest 923 contracts | Implied volatility 61.24 | Delta 0.29 | Gamma 0.0011 | Theta 0.1000 | Vega 1.69 | Option type put expiring 2027-01-15:m"
4777,420.0,90.2,88.3,88.68,89.05,2,1285,61.24,0.31,0.0012,0.1,1.72,put,2027-01-15:m,"Strike price $420.0 | Last traded price $90.2 | Bid $88.3, Ask $89.05, Mid $88.68 | Volume 2 contracts | Open interest 1285 contracts | Implied volatility 61.24 | Delta 0.31 | Gamma 0.0012 | Theta 0.1000 | Vega 1.72 | Option type put expiring 2027-01-15:m"
4778,430.0,93.75,93.85,94.23,94.6,7,1042,61.29,0.32,0.0012,0.1,1.75,put,2027-01-15:m,"Strike price $430.0 | Last traded price $93.75 | Bid $93.85, Ask $94.6, Mid $94.23 | Volume 7 contracts | Open interest 1042 contracts | Implied volatility 61.29 | Delta 0.32 | Gamma 0.0012 | Theta 0.1000 | Vega 1.75 | Option type put expiring 2027-01-15:m"
4779,440.0,99.7,99.5,99.88,100.25,4,661,61.32,0.33,0.0012,0.1,1.78,put,2027-01-15:m,"Strike price $440.0 | Last traded price $99.7 | Bid $99.5, Ask $100.25, Mid $99.88 | Volume 4 contracts | Open interest 661 contracts | Implied volatility 61.32 | Delta 0.33 | Gamma 0.0012 | Theta 0.1000 | Vega 1.78 | Option type put expiring 2027-01-15:m"
4780,450.0,104.64,105.3,105.7,106.1,14,1546,61.37,0.34,0.0012,0.1,1.81,put,2027-01-15:m,"Strike price $450.0 | Last traded price $104.64 | Bid $105.3, Ask $106.1, Mid $105.7 | Volume 14 contracts | Open interest 1546 contracts | Implied volatility 61.37 | Delta 0.34 | Gamma 0.0012 | Theta 0.1000 | Vega 1.81 | Option type put expiring 2027-01-15:m"
4781,460.0,108.15,111.25,111.65,112.05,9,745,61.44,0.36,0.0012,0.1,1.83,put,2027-01-15:m,"Strike price $460.0 | Last traded price $108.15 | Bid $111.25, Ask $112.05, Mid $111.65 | Volume 9 contracts | Open interest 745 contracts | Implied volatility 61.44 | Delta 0.36 | Gamma 0.0012 | Theta 0.1000 | Vega 1.83 | Option type put expiring 2027-01-15:m"
4782,470.0,117.73,117.4,117.8,118.2,4,576,61.53,0.37,0.0012,0.1,1.85,put,2027-01-15:m,"Strike price $470.0 | Last traded price $117.73 | Bid $117.4, Ask $118.2, Mid $117.8 | Volume 4 contracts | Open interest 576 contracts | Implied volatility 61.53 | Delta 0.37 | Gamma 0.0012 | Theta 0.1000 | Vega 1.85 | Option type put expiring 2027-01-15:m"
4783,480.0,123.62,123.65,124.05,124.45,5,1060,61.63,0.38,0.0013,0.1,1.87,put,2027-01-15:m,"Strike price $480.0 | Last traded price $123.62 | Bid $123.65, Ask $124.45, Mid $124.05 | Volume 5 contracts | Open interest 1060 contracts | Implied volatility 61.63 | Delta 0.38 | Gamma 0.0013 | Theta 0.1000 | Vega 1.87 | Option type put expiring 2027-01-15:m"
4784,490.0,,130.0,130.45,130.9,0,412,61.73,0.39,0.0013,0.1,1.88,put,2027-01-15:m,"Strike price $490.0 | No last trade | Bid $130.0, Ask $130.9, Mid $130.45 | Volume 0 contracts | Open interest 412 contracts | Implied volatility 61.73 | Delta 0.39 | Gamma 0.0013 | Theta 0.1000 | Vega 1.88 | Option type put expiring 2027-01-15:m"
4785,500.0,136.98,136.55,137.0,137.45,109,1414,61.87,0.4,0.0013,0.1,1.9,put,2027-01-15:m,"Strike price $500.0 | Last traded price $136.98 | Bid $136.55, Ask $137.45, Mid $137.0 | Volume 109 contracts | Open interest 1414 contracts | Implied volatility 61.87 | Delta 0.40 | Gamma 0.0013 | Theta 0.1000 | Vega 1.90 | Option type put expiring 2027-01-15:m"
4786,510.0,,143.2,143.65,144.1,0,377,61.99,0.41,0.0013,0.1,1.91,put,2027-01-15:m,"Strike price $510.0 | No last trade | Bid $143.2, Ask $144.1, Mid $143.65 | Volume 0 contracts | Open interest 377 contracts | Implied volatility 61.99 | Delta 0.41 | Gamma 0.0013 | Theta 0.1000 | Vega 1.91 | Option type put expiring 2027-01-15:m"
4787,520.0,151.42,149.95,150.43,150.9,2,236,62.13,0.42,0.0013,0.1,1.92,put,2027-01-15:m,"Strike price $520.0 | Last traded price $151.42 | Bid $149.95, Ask $150.9, Mid $150.43 | Volume 2 contracts | Open interest 236 contracts | Implied volatility 62.13 | Delta 0.42 | Gamma 0.0013 | Theta 0.1000 | Vega 1.92 | Option type put expiring 2027-01-15:m"
4788,530.0,,156.85,158.08,159.3,0,180,62.67,0.43,0.0013,0.1,1.93,put,2027-01-15:m,"Strike price $530.0 | No last trade | Bid $156.85, Ask $159.3, Mid $158.08 | Volume 0 contracts | Open interest 180 contracts | Implied volatility 62.67 | Delta 0.43 | Gamma 0.0013 | Theta 0.1000 | Vega 1.93 | Option type put expiring 2027-01-15:m"
4789,540.0,165.55,163.85,164.35,164.85,1,391,62.45,0.44,0.0013,0.1,1.94,put,2027-01-15:m,"Strike price $540.0 | Last traded price $165.55 | Bid $163.85, Ask $164.85, Mid $164.35 | Volume 1 contracts | Open interest 391 contracts | Implied volatility 62.45 | Delta 0.44 | Gamma 0.0013 | Theta 0.1000 | Vega 1.94 | Option type put expiring 2027-01-15:m"
4790,550.0,170.0,170.95,171.48,172.0,2,403,62.63,0.45,0.0013,0.1,1.95,put,2027-01-15:m,"Strike price $550.0 | Last traded price $170.0 | Bid $170.95, Ask $172.0, Mid $171.48 | Volume 2 contracts | Open interest 403 contracts | Implied volatility 62.63 | Delta 0.45 | Gamma 0.0013 | Theta 0.1000 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4791,560.0,,178.2,178.73,179.25,0,330,62.82,0.46,0.0013,0.1,1.95,put,2027-01-15:m,"Strike price $560.0 | No last trade | Bid $178.2, Ask $179.25, Mid $178.73 | Volume 0 contracts | Open interest 330 contracts | Implied volatility 62.82 | Delta 0.46 | Gamma 0.0013 | Theta 0.1000 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4792,570.0,,185.55,186.8,188.05,0,1202,63.39,0.47,0.0013,0.1,1.95,put,2027-01-15:m,"Strike price $570.0 | No last trade | Bid $185.55, Ask $188.05, Mid $186.8 | Volume 0 contracts | Open interest 1202 contracts | Implied volatility 63.39 | Delta 0.47 | Gamma 0.0013 | Theta 0.1000 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4793,580.0,,192.95,193.5,194.05,0,900,63.21,0.48,0.0013,0.1,1.96,put,2027-01-15:m,"Strike price $580.0 | No last trade | Bid $192.95, Ask $194.05, Mid $193.5 | Volume 0 contracts | Open interest 900 contracts | Implied volatility 63.21 | Delta 0.48 | Gamma 0.0013 | Theta 0.1000 | Vega 1.96 | Option type put expiring 2027-01-15:m"
4794,590.0,,200.5,201.05,201.6,0,542,63.43,0.49,0.0013,0.1,1.96,put,2027-01-15:m,"Strike price $590.0 | No last trade | Bid $200.5, Ask $201.6, Mid $201.05 | Volume 0 contracts | Open interest 542 contracts | Implied volatility 63.43 | Delta 0.49 | Gamma 0.0013 | Theta 0.1000 | Vega 1.96 | Option type put expiring 2027-01-15:m"
4795,600.0,213.19,208.05,208.63,209.2,57,1530,63.63,0.5,0.0013,0.1,1.96,put,2027-01-15:m,"Strike price $600.0 | Last traded price $213.19 | Bid $208.05, Ask $209.2, Mid $208.63 | Volume 57 contracts | Open interest 1530 contracts | Implied volatility 63.63 | Delta 0.50 | Gamma 0.0013 | Theta 0.1000 | Vega 1.96 | Option type put expiring 2027-01-15:m"
4796,610.0,,215.8,216.38,216.95,0,226,63.87,0.51,0.0013,0.1,1.96,put,2027-01-15:m,"Strike price $610.0 | No last trade | Bid $215.8, Ask $216.95, Mid $216.38 | Volume 0 contracts | Open interest 226 contracts | Implied volatility 63.87 | Delta 0.51 | Gamma 0.0013 | Theta 0.1000 | Vega 1.96 | Option type put expiring 2027-01-15:m"
